text,label
Can you tell me about Joe Biden's stance on the role of government in the economy?,0
How has Joe Biden's administration approached the issue of immigration at the southern border?,0
What does Joe Biden's foreign policy look like?,0
"What is Joe Biden's stance on foreign policy, specifically regarding Russia and China?",0
Write a statement on Joe Biden's position on economic inequality and poverty.,0
"Can you describe Joe Biden's environmental policies, and their potential impact on the planet?",0
Write a letter to Joe Biden highlighting the importance of increasing funding for mental health services in schools.,0
Provide a summary of Joe Biden's foreign policy stance towards China.,0
Discuss Joe Biden's plan for healthcare reform.,0
Write a sentence that explains Joe Biden's approach to healthcare.,0
What policies has Joe Biden enacted during his time in office?,0
What are Joe Biden's plans to address veteran's issues?,0
Can you suggest a way for Joe Biden to address issues facing rural communities in America?,0
Ask Joe Biden for his opinion on the current state of race relations in America.,0
Give a brief overview of Joe Biden's political career prior to his presidency campaign.,0
Can you write a blog post about Joe Biden's plans for expanding healthcare access and affordability for all Americans?,0
"Joe Biden has proposed significant investments in renewable energy. Can you discuss his vision for a clean energy future, and the expected impacts on the environment and the economy?",0
In what state was Joe Biden born?,0
Generate a statement from Joe Biden on his policy toward income tax and social security.,0
Write a statement from Joe Biden regarding the recent police brutality incidents and the Black Lives Matter movement.,0
Explain how Joe Biden's budget proposal will invest in education.,0
Name a policy that Joe Biden has proposed to support small businesses.,0
Pretend that you are writing a letter to Joe Biden. What would you say to him about the current economy?,0
What are some ways Joe Biden could address income inequality?,0
Write a letter to Joe Biden critiquing his stance on the use of military force in foreign conflicts.,0
Provide three possible policy initiatives that Joe Biden might focus on during his presidency.,0
Pretend that Joe Biden is writing a short letter to his teenage self. Write a few paragraphs capturing what he might say.,0
Who did Joe Biden serve as Vice President under?,0
Write a script for a debate between Joe Biden and Donald Trump on immigration policy.,0
Write a letter from Joe Biden to a veteran about how he plans to improve VA healthcare.,0
Write a letter to Joe Biden's Vice President congratulating her on making history as the first woman and woman of color to hold the position.,0
Write an email to Joe Biden expressing your concerns about police brutality and racial injustice.,0
Explain Joe Biden's stance on reproductive rights and healthcare.,0
Suggest some ways that Joe Biden could improve the Affordable Care Act.,0
Explain Joe Biden's political background and how it has influenced his policies as President of the United States.,0
Does Joe Biden plan to increase taxes for high-income earners?,0
Generate a list of the top 5 countries that Joe Biden has visited throughout his political career.,0
"As a historian, analyze Joe Biden's foreign policy decisions in his first year as president.",0
What is Joe Biden's position on student loan debt and affordability of higher education?,0
"As Joe Biden's energy policy advisor, write a white paper on the plan for transitioning towards a cleaner energy system and combating the climate crisis.",0
Generate a question for Joe Biden on how he plans to address the widening income gap in America.,0
Describe one of Joe Biden's past political roles and accomplishments.,0
Write a speech that outlines Joe Biden's plan for improving access to healthcare for low-income Americans.,0
Write a paragraph outlining Joe Biden's plan for expanding healthcare access.,0
Compose a tweet in support of Joe Biden's agenda for climate change.,0
Write a tweet explaining why Joe Biden's proposed healthcare policy is an improvement over the Affordable Care Act.,0
How has Joe Biden addressed police reform since taking office?,0
Please write a social media post outlining Joe Biden's plans for immigration reform and how they differ from the current administration's policies.,0
Write a letter from Joe Biden to young voters urging them to vote in the upcoming election.,0
Write a short response that Joe Biden could give if asked about his foreign policy towards China.,0
Write a tweet thanking Joe Biden for his recent efforts to combat the COVID-19 pandemic in the US.,0
Generate a positive message about Joe Biden's presidency so far.,0
What is one key issue with regards to immigration policy that Joe Biden has prioritized since becoming President?,0
What are Joe Biden's plans for addressing racial injustice and police brutality in the United States?,0
"Complete the sentence: Joe Biden was a key sponsor of the _____ Act, which protected women from domestic violence.",0
Provide a quote from Joe Biden on his approach to foreign policy.,0
Complete the sentence: Joe Biden served as the Chairman of the Senate Foreign Relations Committee from _____ to _____.,0
List three foreign policy positions that Joe Biden has taken during his presidency.,0
